pearson;similarity_type;matching;word_agg;sentence_agg;direction;power;index_weight
-0.006833598651039883;lch;all_to_all;;min;single;power7;prime
-0.006833598651039883;lch;all_to_all;;min;single;power7;exponential
-0.006833598651039883;lch;all_to_all;;min;symmetric;power7;
-0.006833598651039883;lch;all_to_all;;min;symmetric;power7;linear
-0.006833598651039883;lch;all_to_all;;min;symmetric;power7;prime
-0.006833598651039883;lch;all_to_all;;min;symmetric;power7;exponential
-0.007436475331203549;lch;one_to_many;min;max;single;power7;linear
-0.007436475331203549;lch;one_to_many;min;avg;single;power7;linear
-0.007436475331203549;lch;one_to_many;min;min;single;power7;linear
-0.007461916416307097;lch;one_to_many;min;max;single;power7;exponential
-0.007461916416307097;lch;one_to_many;min;avg;single;power7;exponential
-0.007461916416307097;lch;one_to_many;min;min;single;power7;exponential
-0.008394096004357402;lch;one_to_many;max;max;symmetric;power7;prime
-0.008394096004357402;lch;one_to_many;max;avg;symmetric;power7;prime
-0.008394096004357402;lch;one_to_many;max;min;symmetric;power7;prime
-0.00843356814813786;lch;one_to_many;max;max;symmetric;power7;linear
-0.00843356814813786;lch;one_to_many;max;avg;symmetric;power7;linear
-0.00843356814813786;lch;one_to_many;max;min;symmetric;power7;linear
-0.008723947956706366;lch;one_to_many;avg;max;symmetric;power7;
-0.009537201512526515;lch;one_to_many;min;max;single;power7;prime
-0.009537201512526515;lch;one_to_many;min;avg;single;power7;prime
-0.009537201512526515;lch;one_to_many;min;min;single;power7;prime
-0.01013745823474022;lch;one_to_many;avg;max;single;power7;exponential
-0.01013745823474022;lch;one_to_many;avg;avg;single;power7;exponential
-0.01013745823474022;lch;one_to_many;avg;min;single;power7;exponential
-0.010140117053308712;lch;one_to_many;max;max;single;power7;exponential
-0.010140117053308712;lch;one_to_many;max;avg;single;power7;exponential
-0.010140117053308712;lch;one_to_many;max;min;single;power7;exponential
-0.011399412768395383;lch;one_to_many;avg;avg;single;power1;
-0.011399412768395388;lch;one_to_many;avg;avg;symmetric;power1;
-0.011399412768395466;lch;all_to_all;;avg;symmetric;power1;
-0.011399412768395466;lch;all_to_all;;avg;symmetric;power1;linear
-0.011399412768395466;lch;all_to_all;;avg;symmetric;power1;prime
-0.011399412768395466;lch;all_to_all;;avg;symmetric;power1;exponential
-0.011399412768395468;lch;all_to_all;;avg;single;power1;
-0.011399412768395468;lch;all_to_all;;avg;single;power1;linear
-0.011399412768395468;lch;all_to_all;;avg;single;power1;prime
-0.011399412768395468;lch;all_to_all;;avg;single;power1;exponential
-0.011715077927282212;lch;element_wise;;min;single;power7;
-0.011715077927282212;lch;element_wise;;min;symmetric;power7;
-0.012180365744214168;lch;one_to_many;avg;max;symmetric;power7;exponential
-0.012180365744214168;lch;one_to_many;avg;avg;symmetric;power7;exponential
-0.012180365744214168;lch;one_to_many;avg;min;symmetric;power7;exponential
-0.012500990508874564;lch;one_to_many;max;max;single;power7;linear
-0.012500990508874564;lch;one_to_many;max;avg;single;power7;linear
-0.012500990508874564;lch;one_to_many;max;min;single;power7;linear
-0.012541150940489375;lch;one_to_many;avg;max;symmetric;power2;linear
-0.012541150940489375;lch;one_to_many;avg;avg;symmetric;power2;linear
-0.012541150940489375;lch;one_to_many;avg;min;symmetric;power2;linear
-0.0125610060053189;lch;one_to_many;avg;max;single;power7;linear
-0.0125610060053189;lch;one_to_many;avg;avg;single;power7;linear
-0.0125610060053189;lch;one_to_many;avg;min;single;power7;linear
-0.012818663521967514;lch;one_to_many;max;avg;single;power2;
-0.012865060577526663;lch;one_to_many;avg;max;single;power2;linear
-0.012865060577526663;lch;one_to_many;avg;avg;single;power2;linear
-0.012865060577526663;lch;one_to_many;avg;min;single;power2;linear
-0.01288700661862261;lch;one_to_many;max;avg;symmetric;power7;
-0.012956068579784097;lch;element_wise;;max;single;power7;exponential
-0.012956068579784097;lch;element_wise;;avg;single;power7;exponential
-0.012956068579784097;lch;element_wise;;min;single;power7;exponential
-0.012956068579784097;lch;element_wise;;max;symmetric;power7;exponential
-0.012956068579784097;lch;element_wise;;avg;symmetric;power7;exponential
-0.012956068579784097;lch;element_wise;;min;symmetric;power7;exponential
-0.013476700325904856;lch;one_to_many;min;avg;single;power7;
-0.014004653620533075;lch;one_to_many;avg;max;single;power7;prime
-0.014004653620533075;lch;one_to_many;avg;avg;single;power7;prime
-0.014004653620533075;lch;one_to_many;avg;min;single;power7;prime
-0.01410670446609794;lch;one_to_many;max;max;single;power7;prime
-0.01410670446609794;lch;one_to_many;max;avg;single;power7;prime
-0.01410670446609794;lch;one_to_many;max;min;single;power7;prime
-0.014472386372606491;lch;one_to_many;avg;max;symmetric;power2;prime
-0.014472386372606491;lch;one_to_many;avg;avg;symmetric;power2;prime
-0.014472386372606491;lch;one_to_many;avg;min;symmetric;power2;prime
-0.015062974843531082;lch;one_to_many;min;max;single;power7;
-0.015269045667312901;lch;one_to_many;avg;max;symmetric;power7;linear
-0.015269045667312901;lch;one_to_many;avg;avg;symmetric;power7;linear
-0.015269045667312901;lch;one_to_many;avg;min;symmetric;power7;linear
-0.015284842581068438;lch;one_to_many;avg;max;symmetric;power7;prime
-0.015284842581068438;lch;one_to_many;avg;avg;symmetric;power7;prime
-0.015284842581068438;lch;one_to_many;avg;min;symmetric;power7;prime
-0.015312269838917841;lch;one_to_many;avg;max;single;power2;prime
-0.015312269838917841;lch;one_to_many;avg;avg;single;power2;prime
-0.015312269838917841;lch;one_to_many;avg;min;single;power2;prime
-0.015978113678963096;lch;element_wise;;max;single;power7;linear
-0.015978113678963096;lch;element_wise;;avg;single;power7;linear
-0.015978113678963096;lch;element_wise;;min;single;power7;linear
-0.015978113678963096;lch;element_wise;;max;symmetric;power7;linear
-0.015978113678963096;lch;element_wise;;avg;symmetric;power7;linear
-0.015978113678963096;lch;element_wise;;min;symmetric;power7;linear
-0.016647942582325402;lch;element_wise;;max;single;power7;prime
-0.016647942582325402;lch;element_wise;;avg;single;power7;prime
-0.016647942582325402;lch;element_wise;;min;single;power7;prime
-0.016647942582325402;lch;element_wise;;max;symmetric;power7;prime
-0.016647942582325402;lch;element_wise;;avg;symmetric;power7;prime
-0.016647942582325402;lch;element_wise;;min;symmetric;power7;prime
-0.017192201211816062;lch;one_to_many;min;max;symmetric;power7;exponential
-0.017192201211816062;lch;one_to_many;min;avg;symmetric;power7;exponential
-0.017192201211816062;lch;one_to_many;min;min;symmetric;power7;exponential
-0.0173035512648114;lch;one_to_many;min;max;symmetric;power7;linear
-0.0173035512648114;lch;one_to_many;min;avg;symmetric;power7;linear
-0.0173035512648114;lch;one_to_many;min;min;symmetric;power7;linear
-0.019633502550084177;lch;one_to_many;max;avg;single;power7;
-0.019715852218739963;lch;one_to_many;avg;min;symmetric;power7;
-0.01981440319341234;lch;one_to_many;min;max;symmetric;power7;prime
-0.01981440319341234;lch;one_to_many;min;avg;symmetric;power7;prime
-0.01981440319341234;lch;one_to_many;min;min;symmetric;power7;prime
-0.020190655052562297;lch;all_to_all;;avg;single;power7;
-0.020190655052562297;lch;all_to_all;;avg;single;power7;linear
-0.020190655052562297;lch;all_to_all;;avg;single;power7;prime
-0.020190655052562297;lch;all_to_all;;avg;single;power7;exponential
-0.020190655052562297;lch;all_to_all;;avg;symmetric;power7;
-0.020190655052562297;lch;all_to_all;;avg;symmetric;power7;linear
-0.020190655052562297;lch;all_to_all;;avg;symmetric;power7;prime
-0.020190655052562297;lch;all_to_all;;avg;symmetric;power7;exponential
-0.0201906550525623;lch;one_to_many;avg;avg;symmetric;power7;
-0.020190655052562304;lch;one_to_many;avg;avg;single;power7;
-0.020502090038617832;lch;element_wise;;avg;single;power7;
-0.020502090038617832;lch;element_wise;;avg;symmetric;power7;
-0.02067584469185478;lch;one_to_many;avg;min;single;power7;
-0.02137537801806832;lch;one_to_many;max;min;single;power7;
-0.02180709391945349;lch;one_to_many;max;min;symmetric;power7;
-0.024262213987227693;lch;one_to_many;min;avg;symmetric;power7;
-0.02578479713827788;lch;one_to_many;min;min;single;power2;
-0.02578479713827788;lch;one_to_many;min;min;symmetric;power2;
-0.02578479713827788;lch;all_to_all;;min;single;power2;
-0.02578479713827788;lch;all_to_all;;min;single;power2;linear
-0.02578479713827788;lch;all_to_all;;min;single;power2;prime
-0.02578479713827788;lch;all_to_all;;min;single;power2;exponential
-0.02578479713827788;lch;all_to_all;;min;symmetric;power2;
-0.02578479713827788;lch;all_to_all;;min;symmetric;power2;linear
-0.02578479713827788;lch;all_to_all;;min;symmetric;power2;prime
-0.02578479713827788;lch;all_to_all;;min;symmetric;power2;exponential
-0.02625620852112373;lch;one_to_many;min;min;single;power1;
-0.02625620852112373;lch;one_to_many;min;min;symmetric;power1;
-0.02625620852112373;lch;all_to_all;;min;single;power1;
-0.02625620852112373;lch;all_to_all;;min;single;power1;linear
-0.02625620852112373;lch;all_to_all;;min;single;power1;prime
-0.02625620852112373;lch;all_to_all;;min;single;power1;exponential
-0.02625620852112373;lch;all_to_all;;min;symmetric;power1;
-0.02625620852112373;lch;all_to_all;;min;symmetric;power1;linear
-0.02625620852112373;lch;all_to_all;;min;symmetric;power1;prime
-0.02625620852112373;lch;all_to_all;;min;symmetric;power1;exponential
-0.02931037818362717;lch;one_to_many;min;max;symmetric;power7;
-0.030272543587259046;lch;one_to_many;min;max;symmetric;power1;exponential
-0.030272543587259046;lch;one_to_many;min;avg;symmetric;power1;exponential
-0.030272543587259046;lch;one_to_many;min;min;symmetric;power1;exponential
-0.030500759840071542;lch;one_to_many;min;max;symmetric;power1;linear
-0.030500759840071542;lch;one_to_many;min;avg;symmetric;power1;linear
-0.030500759840071542;lch;one_to_many;min;min;symmetric;power1;linear
-0.031073943806602243;lch;one_to_many;min;max;single;power1;exponential
-0.031073943806602243;lch;one_to_many;min;avg;single;power1;exponential
-0.031073943806602243;lch;one_to_many;min;min;single;power1;exponential
-0.03131822872265924;lch;one_to_many;min;max;symmetric;power1;prime
-0.03131822872265924;lch;one_to_many;min;avg;symmetric;power1;prime
-0.03131822872265924;lch;one_to_many;min;min;symmetric;power1;prime
-0.0313337025011962;lch;one_to_many;min;max;single;power1;linear
-0.0313337025011962;lch;one_to_many;min;avg;single;power1;linear
-0.0313337025011962;lch;one_to_many;min;min;single;power1;linear
-0.03213924996519092;lch;one_to_many;min;max;single;power1;prime
-0.03213924996519092;lch;one_to_many;min;avg;single;power1;prime
-0.03213924996519092;lch;one_to_many;min;min;single;power1;prime
-0.0334218568130067;lch;one_to_many;min;avg;symmetric;power1;
-0.03407666303176583;lch;one_to_many;min;avg;single;power1;
-0.0341752477961299;lch;one_to_many;min;max;single;power2;exponential
-0.0341752477961299;lch;one_to_many;min;avg;single;power2;exponential
-0.0341752477961299;lch;one_to_many;min;min;single;power2;exponential
-0.0344869944101272;lch;one_to_many;min;max;single;power2;linear
-0.0344869944101272;lch;one_to_many;min;avg;single;power2;linear
-0.0344869944101272;lch;one_to_many;min;min;single;power2;linear
-0.03456716206397059;lch;one_to_many;avg;avg;symmetric;power2;
-0.0345671620639706;lch;one_to_many;avg;avg;single;power2;
-0.03456716206397065;lch;all_to_all;;avg;single;power2;
-0.03456716206397065;lch;all_to_all;;avg;single;power2;linear
-0.03456716206397065;lch;all_to_all;;avg;single;power2;prime
-0.03456716206397065;lch;all_to_all;;avg;single;power2;exponential
-0.03456716206397065;lch;all_to_all;;avg;symmetric;power2;
-0.03456716206397065;lch;all_to_all;;avg;symmetric;power2;linear
-0.03456716206397065;lch;all_to_all;;avg;symmetric;power2;prime
-0.03456716206397065;lch;all_to_all;;avg;symmetric;power2;exponential
-0.034915846057315486;lch;element_wise;;max;single;power1;
-0.034915846057315486;lch;element_wise;;max;symmetric;power1;
-0.03594795528011875;lch;one_to_many;min;max;single;power1;
-0.036005986025469616;lch;one_to_many;min;max;symmetric;power2;exponential
-0.036005986025469616;lch;one_to_many;min;avg;symmetric;power2;exponential
-0.036005986025469616;lch;one_to_many;min;min;symmetric;power2;exponential
-0.036184419751463845;lch;one_to_many;min;max;single;power2;prime
-0.036184419751463845;lch;one_to_many;min;avg;single;power2;prime
-0.036184419751463845;lch;one_to_many;min;min;single;power2;prime
-0.0362884607576821;lch;one_to_many;min;max;symmetric;power2;linear
-0.0362884607576821;lch;one_to_many;min;avg;symmetric;power2;linear
-0.0362884607576821;lch;one_to_many;min;min;symmetric;power2;linear
-0.03779086238360606;lch;one_to_many;min;max;symmetric;power2;prime
-0.03779086238360606;lch;one_to_many;min;avg;symmetric;power2;prime
-0.03779086238360606;lch;one_to_many;min;min;symmetric;power2;prime
-0.039578617606670925;lch;one_to_many;min;avg;single;power2;
-0.041218872876754936;lch;one_to_many;min;avg;symmetric;power2;
-0.042285439380742335;lch;one_to_many;min;max;symmetric;power1;
-0.04287554634012321;lch;one_to_many;min;max;single;power2;
-0.04478655580179517;lch;element_wise;;max;single;power2;
-0.04478655580179517;lch;element_wise;;max;symmetric;power2;
-0.05365816339283491;lch;one_to_many;max;max;single;power2;
-0.05365816339283491;lch;one_to_many;max;max;symmetric;power2;
-0.05365816339283491;lch;all_to_all;;max;single;power2;
-0.05365816339283491;lch;all_to_all;;max;single;power2;linear
-0.05365816339283491;lch;all_to_all;;max;single;power2;prime
-0.05365816339283491;lch;all_to_all;;max;single;power2;exponential
-0.05365816339283491;lch;all_to_all;;max;symmetric;power2;
-0.05365816339283491;lch;all_to_all;;max;symmetric;power2;linear
-0.05365816339283491;lch;all_to_all;;max;symmetric;power2;prime
-0.05365816339283491;lch;all_to_all;;max;symmetric;power2;exponential
-0.05427131043306603;lch;one_to_many;max;max;single;power1;
-0.05427131043306603;lch;one_to_many;max;max;symmetric;power1;
-0.05427131043306603;lch;all_to_all;;max;single;power1;
-0.05427131043306603;lch;all_to_all;;max;single;power1;linear
-0.05427131043306603;lch;all_to_all;;max;single;power1;prime
-0.05427131043306603;lch;all_to_all;;max;single;power1;exponential
-0.05427131043306603;lch;all_to_all;;max;symmetric;power1;
-0.05427131043306603;lch;all_to_all;;max;symmetric;power1;linear
-0.05427131043306603;lch;all_to_all;;max;symmetric;power1;prime
-0.05427131043306603;lch;all_to_all;;max;symmetric;power1;exponential
-0.05617390836606844;lch;one_to_many;min;max;symmetric;power2;
-0.06331521519230887;lch;one_to_many;avg;max;single;power1;
-0.07876026509692402;lch;one_to_many;avg;max;symmetric;power1;
-0.08211318515134315;lch;one_to_many;avg;max;single;power2;
-0.10352820688623045;lch;one_to_many;avg;max;symmetric;power2;
